Date,Address,Price,PriceTag,Area,Ft_Price,Agency,Region,District,Subdistrict,Code,Area_URL
2025-02-12,Fu Fai Garden・Block 1・20/F・Flat G,$5.35M,S,570ft²,"@$9,386",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-11,Sunshine City・Phase 2・Block D・Upper Floor・Flat 6,"$13,500",L,321ft²,@$42,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-11,The Met. Blossom・Tower 2・18/F・Flat B05,$2.95M,S,223ft²,"@$13,229",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-11,Saddle Ridge Garden・Block 2・35/F・Flat J,$3.1M,S,482ft²,"@$6,432",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-11,Park Belvedere・Tower 4・30/F・Flat B,$5.5M,S,607ft²,"@$9,061",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-10,Vista Paradiso・Phase 1・Tower 11・Upper Floor・Flat E,"$26,500",L,787ft²,@$34,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-10,Vista Paradiso・Phase 2・Tower 5・Upper Floor・Flat E,"$21,500",L,650ft²,@$33,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-10,Sunshine City・Phase 4・Block L・Middle Floor・Flat 8,"$23,000",L,551ft²,@$42,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-10,The Met. Blossom・Tower 1・Upper Floor・Flat B02,"$11,500",L,221ft²,@$52,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-10,Oceanaire・Tower 6B・Middle Floor・Flat B,"$19,500",L,752ft²,@$26,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-10,Sunshine City・Phase 4・Block K・23/F・Flat 1,$7M,S,551ft²,"@$12,704",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-10,Bayshore Towers・Tower 4・15/F・Flat G,$6M,S,412ft²,"@$14,563",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-07,Sunshine City・Phase 4・Block K・Lower Floor・Flat 5,$6.85M,S,519ft²,"@$13,198",Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-07,Ocean View・Tower 1・21/F・Flat A,$8.08M,S,687ft²,"@$11,761",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-07,Kam Tai Court・Kam Wei House (Block E)・25/F・Flat 7,$5.3M,S,650ft²,"@$8,154",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-07,Oceanaire・Tower 5B・25/F・Flat A,$8M,S,821ft²,"@$9,744",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-06,Mountain Shore・Block 5・14/F・Flat A,$6.7M,S,646ft²,"@$10,372",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-06,Ma On Shan Centre・Tower 1・4/F・Flat D,$6.2M,S,634ft²,"@$9,779",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-05,Bayshore Towers・Tower 5・Lower Floor・Flat C,"$16,800",L,400ft²,@$42,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-05,Mountain Shore・Block 1・Lower Floor・Flat D,"$15,500",L,482ft²,@$32,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-05,Ma On Shan Centre・Tower 4・13/F・Flat C,$4.75M,S,375ft²,"@$12,667",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-05,Bayshore Towers・Tower 2・7/F・Flat B,$5.4M,S,394ft²,"@$13,706",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-04,Ma On Shan Centre・Tower 1・3/F・Flat B,$3.87M,S,364ft²,"@$10,626",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-04,Kam Fung Court・Kam Ho House (Block H)・30/F・Flat 16,$3.6M,S,428ft²,"@$8,411",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-04,Vista Paradiso・Phase 1・Tower 9・27/F・Flat H,$6.66M,S,650ft²,"@$10,246",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-04,Sausalito・Tower 7・12/F・Flat A,$9M,S,749ft²,"@$12,016",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-04,Vista Paradiso・Phase 1・Tower 2・19/F・Flat B,$9.27M,S,788ft²,"@$11,761",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-03,Fok On Garden・Block 2・23/F・Flat G,$3.9M,S,484ft²,"@$8,058",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-03,Oceanaire・Tower 7B・28/F・Flat D,$8.2M,S,737ft²,"@$11,126",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-03,Kam Tai Court・Kam Shing House (Block D)・36/F・Flat 4,$6.3M,S,650ft²,"@$9,692",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-03,Bayshore Towers・Tower 4・27/F・Flat H,$5.8M,S,412ft²,"@$14,078",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-01,Sunshine City・Phase 3・Block Q・Lower Floor・Flat 7,"$14,500",L,337ft²,@$43,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-01,The Met. Blossom・Tower 2・Middle Floor・Flat B02,"$11,800",L,226ft²,@$52,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-01,Ocean View・Tower 5・Middle Floor・Flat B,"$21,000",L,561ft²,@$37,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-02-01,Sunshine City・Phase 1・Block B・Middle Floor・Flat 1,"$20,000",L,568ft²,@$35,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-31,Kam Tai Court・Kam Hing House (Block C)・Lower Floor・Flat 2,$5.88M,S,650ft²,"@$9,046",Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-29,Sunshine City・Phase 3・Block R・Lower Floor・Flat 3,"$13,800",L,337ft²,@$41,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-28,Kam Hay Court・Kam Yan House (Block B)・13/F・Flat 1,$3.86M,S,401ft²,"@$9,626",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-27,Sunshine City・Phase 2・Block C・2/F・Flat 1,$5.39M,S,--,--,Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-27,Sunshine City・Phase 3・Block N・24/F・Flat 3,$4.39M,S,337ft²,"@$13,027",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-27,Park Belvedere・Tower 3・32/F・Flat D,$6.68M,S,656ft²,"@$10,183",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-27,Kam Lung Court・Lung Yan House (Block B)・15/F・Flat 6,$2.46M,S,401ft²,"@$6,135",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-26,Sunshine City・Phase 4・Block F・Upper Floor・Flat 2,"$15,000",L,338ft²,@$44,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-25,Vista Paradiso・Phase 1・Tower 3・Lower Floor・Flat E,"$22,000",L,710ft²,@$31,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-24,Kam Lung Court・Lung Sing House (Block D)・20/F・Flat 3,$3.95M,S,401ft²,"@$9,850",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-24,Vista Paradiso・Phase 2・Tower 8・37/F・Flat D,$8.9M,S,755ft²,"@$11,788",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-24,Kam Lung Court・Lung Yiu House (Block C)・22/F・Flat 8,$2.75M,S,401ft²,"@$6,858",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-24,Kam Fung Court・Kam Wai House (Block C)・8/F・Flat 10,$5.5M,S,604ft²,"@$9,106",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-23,Sunshine City・Phase 1・Block A・24/F・Flat 8,$6.5M,S,568ft²,"@$11,444",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-23,Sunshine City・Phase 3・Block P・6/F・Flat 1,$4.73M,S,370ft²,"@$12,778",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-23,Villa Oceania・Block 1・18/F・Flat E,$7.38M,S,574ft²,"@$12,857",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-22,Sunshine City・Phase 3・Block R・24/F・Flat 2,$4.3M,S,337ft²,"@$12,760",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-22,Yiu On Estate・Yiu Him House (Block 3)・22/F・Flat 21,$1.8M,S,489ft²,"@$3,681",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-22,Kam Tai Court・Kam Hing House (Block C)・5/F・Flat 2,$5.88M,S,650ft²,"@$9,046",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-22,Oceanaire・Tower 6B・22/F・Flat C,$8.65M,S,751ft²,"@$11,518",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-21,The Waterside・Tower 2・Upper Floor・Flat E,$5.2M,S,501ft²,"@$10,379",Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-21,Vista Paradiso・Carpark・BM1・No.324,"$790,000",S,--,--,Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-21,Ma On Shan Centre・Tower 4・26/F・Flat C,$5.6M,S,375ft²,"@$14,933",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-21,The Met. Bliss・Tower 2・9/F・Flat B08,$4.28M,S,328ft²,"@$13,049",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-21,Sunshine City・Phase 4・Block H・18/F・Flat 1,$6.53M,S,519ft²,"@$12,582",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-21,Bayshore Towers・Tower 3・13/F・Flat E,$6.08M,S,434ft²,"@$14,009",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-20,The Met. Bliss・Tower 1・Middle Floor・Flat B02,$2.9M,S,223ft²,"@$13,004",Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-20,Mountain Shore・Block 4・Lower Floor・Flat G,"$17,500",L,482ft²,@$36,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-19,Bayshore Towers・Tower 6・Upper Floor・Flat B,"$14,500",L,396ft²,@$37,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-18,Sunshine City・Phase 4・Block J・Middle Floor・Flat 3,"$16,000",L,338ft²,@$47,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-18,Sausalito・Tower 2 - Oceanus・Lower Floor・Flat D,"$25,000",L,814ft²,@$31,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-17,Fu Fai Garden・Block 1・10/F・Flat H,$5.15M,S,570ft²,"@$9,035",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-17,Sausalito・Tower 5・7/F・Flat F,$8.1M,S,738ft²,"@$10,976",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-17,Saddle Ridge Garden・Block 4・33/F・Flat H,$4.8M,S,592ft²,"@$8,108",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-16,Sunshine City・Phase 4・Block H・Middle Floor・Flat 3,$5.03M,S,338ft²,"@$14,882",Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-16,Kam Ying Court・Kam Yee House (Block K)・32/F・Flat 5,$2.9M,S,554ft²,"@$5,235",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-15,Mountain Shore・Block 2・Lower Floor・Flat D,"$16,300",L,482ft²,@$34,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-15,The Met. Blossom・Tower 1・Upper Floor・Flat A06,"$13,800",L,283ft²,@$49,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-15,Sunshine City・Phase 5 The Tolo Place・Block 4・Upper Floor・Flat D,"$22,800",L,626ft²,@$36,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-15,Marbella・Block 1 (Tower A)・23/F・Flat A,$7.55M,S,729ft²,"@$10,357",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-15,Vista Paradiso・Phase 2・Tower 7・22/F・Flat B,$5.7M,S,526ft²,"@$10,837",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-15,Kam Fung Court・Kam Mei House (Block G)・34/F・Flat 8,$5.23M,S,637ft²,"@$8,207",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-15,Kam Fung Court・Kam Yung House (Block A)・5/F・Flat 8,$5.68M,S,647ft²,"@$8,779",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-14,Kam Pak Court・Block C・2/F・Flat 10,"$876,600",S,--,--,Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-14,Ma On Shan Centre・Tower 3・14/F・Flat B,$4.3M,S,375ft²,"@$11,467",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-14,Kam Ying Court・Kam Nga House (Block H)・22/F・Flat 1,$3.38M,S,401ft²,"@$8,429",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-13,Sunshine City・Phase 3・Block Q・Middle Floor・Flat 6,"$14,000",L,337ft²,@$42,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-12,Sunshine City・Phase 3・Block P・Lower Floor・Flat 5,"$15,500",L,361ft²,@$43,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-11,Sausalito・Tower 7・Upper Floor・Flat E,"$17,250",L,496ft²,@$35,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-11,Sunshine City・Phase 3・Block N・Upper Floor・Flat 7,"$14,500",L,337ft²,@$43,Centaline,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-10,Vista Paradiso・Phase 1・Tower 2・18/F・Flat E,$7.23M,S,733ft²,"@$9,864",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
2025-01-10,The Waterside・Tower 1・29/F・Flat A,$8.7M,S,779ft²,"@$11,168",Land Registry,New Territories East,Ma On Shan,Ma On Shan,HMA107,https://hk.centanet.com/findproperty/en/list/transaction/ma-on-shan_19-HMA107?q=eu2v4t8ly4
