ID,Name,Street Name,Area Name,Year Built,Highest Floor,Typical Floor Area,District Name,Latitude,Longitude,Grade,Min Rent,Max Rent,Min Price,Max Price
4733,Two Sky Parc,51 Hung To Road,Kwun Tong,1996,,"16,355",Kwun Tong District,22.3113068,114.2220069,A,19,20.5,,
17412,Two Taikoo Place,979 King's Road,Quarry Bay,2022,,"22,000 - 26,000",Eastern District,22.28651907282709,114.21183327722967,A+,0,60,,
3551,Ultragrace Commercial Building,5 Jordan Road,Jordan,1992,,,Yau Tsim Mong District,22.306033991,114.172465001,B,,,,
13,Unicorn Trade Centre,127-131 Des Voeux Road Central,Central,1965,18,"3,920",Central and Western District,22.28525211293321,114.15538487217981,B,40,40,,
3736,Union Commercial Building,12-16 Lyndhurst Terrace,Central,1983,14,"1,900",Central and Western District,22.282378005,114.154600995,B,28,31.68,,
2987,Union Park Centre,771-775 Nathan Road,Prince Edward,1983,,"3,785",Yau Tsim Mong District,22.3252587,114.167936,B,,,,
168,Unionway Commercial Centre,283 Queen's Road Central,Sheung Wan,1992,23,"1,596",Central and Western District,22.284847999,114.150724997,B,,,,
969,United Asia Finance Centre,333 Lockhart Road,Wanchai,1999,52,"4,590",Wanchai District,22.279297523366,114.1785292643224,A,33,36,,
4270,United Building,17-19 Jubilee Street,Central,1960,8,"1,300",Central and Western District,22.28485084274626,114.15591696346372,C,,,,
1398,United Building,447-449 Hennessy Road,Causeway Bay,1979,,,Wanchai District,22.279802003,114.181767008,B,,,,
1123,United Centre,95 Queensway,Admiralty,1981,,"20,489",Central and Western District,22.278547999,114.165205997,A,30,38,,
12068,United Chinese Bank Building,18 Tai Po Road,Sham Shui Po,1984,,,Sham Shui Po District,22.3271421,114.1677771,B,,,,
11443,United Overseas Plaza,11 Lai Yip Street,Kwun Tong,1968,,"8,229 - 1,059",Kwun Tong District,22.31485504099205,114.21775968526747,B,,,,
1505,United Success Commercial Centre,506-508 Jaffe Road,Causeway Bay,1992,22,"1,695",Wanchai District,22.280947006,114.18334299499999,B,35,37.25,,
6867,Universal Commercial Building,65-69 Peking Road,Tsimshatsui,1966,,,Yau Tsim Mong District,22.296179001,114.171616991,C,,,,
2807,Universal Commercial House,4 Shell Street,North Point,1991,,550,Eastern District,22.286978004,114.19235399899999,C,,,,
1169,Universal House,229-230 Gloucester Road,Wanchai,1981,,"1,328",Wanchai District,22.2805051,114.1802391,C,37.65,37.65,,
2281,Universal Trade Centre,3-5A Arbuthnot Road,Central,1992,31,"4,123",Central and Western District,22.28023345672459,114.15432227376228,B+,24.5,53.35,15976,15976
638,Uwa Building,18-19 Connaught Road West,Sheung Wan,1979,,,Central and Western District,22.287692006,114.149368001,C,,,,
137,V Heun Building,138 Queen's Road Central,Central,1982,21,"3,485",Central and Western District,22.2840692648671,114.15419841879523,B+,,,,
3475,Valiant Commercial Building,22-24 Prat Avenue,Tsimshatsui,1986,,,Yau Tsim Mong District,22.298837997,114.174991995,B,,,,
2255,Valley Centre,80-82 Morrison Hill Road,Wanchai,1983,,"2,400",Wanchai District,22.2759875158993,114.17993860455168,B,,,,
2420,Vastkin House,84 Jervois Street,Sheung Wan,1998,10,,Central and Western District,22.284889002,114.151069003,C,,,,
8173,VC House,4-6 On Lan Street,Central,1975,12,"1,300",Central and Western District,22.280808995,114.15650299400001,B,44.44,44.44,,
11522,Vertical SQ,28 Heung Yip Road,Wong Chuk Hang,2015,,"3,160 - 7,050",Southern District,22.24789391919505,114.16532881844543,A,21.28,23.14,,
3223,Vincent Commercial Centre,21 Hillwood Road,Tsimshatsui,1988,,,Yau Tsim Mong District,22.302906007,114.17321000199999,C,24.27,40.71,,
987,Vincent House,513-515 Lockhart Road,Causeway Bay,1985,,"1,096",Wanchai District,22.280798,114.1834373,C,30,30,,
2307,VIP Commercial Centre,116-120 Canton Road,Tsimshatsui,1984,,,Yau Tsim Mong District,22.299402007,114.168741992,C,37.45,37.85,,
162,Virtus Medical Tower,122-126 Queen's Road Central,Central,1983,19,"2,080 - 2,580",Central and Western District,22.283805008,114.15446800299999,B+,,,23602,23602
17579,Viva Place,36 Heung Yip Road,Wong Chuk Hang,2023,30,"10,749 - 11,963",Southern District,22.2479978,114.1642789,A,22,29,,
1980,Vogue Building,67 Wyndham Street,Central,1981,11,806,Central and Western District,22.281562999,114.154971001,C,,,,
1073,Vulcan House,21-23 Leighton Road,Causeway Bay,1980,,"1,982",Wanchai District,22.277102009,114.181780993,B,41.84,41.84,,
11718,W Business Centre,4 Kam Hong Street,North Point,1997,,,Eastern District,22.29094880400631,114.20166938834326,B,,,,
7221,W Luxe,5-9 On Yiu Street,Shek Mun,2020,,,Sha Tin District,22.390326991,114.20935900900001,B+,,,,
3811,W50,50 Wong Chuk Hang Road,Wong Chuk Hang,2015,,"5,235",Southern District,22.248983999,114.167740991,A,,,,
1243,Waga Commercial Centre,99 Wellington Street,Central,1992,20,"2,214",Central and Western District,22.28389251141077,114.15401658675569,B,23.02,23.02,11223,11223
1416,Wah Hen Commercial Centre,381-383 Hennessy Road,Wanchai,1981,,"1,280",Wanchai District,22.279131007,114.179936003,C,,,,
971,Wah Hing Commercial Building,279-283 Lockhart Road,Wanchai,1998,,"1,770",Wanchai District,22.278842999,114.17706999400001,B,27,29,,
5192,Wah Hing Commercial Center,383 Shanghai Street,Yaumatei,1988,,,Yau Tsim Mong District,22.313761009,114.169081002,B,,,,
32,Wah Kit Commercial Centre,300-302 Des Voeux Road Central,Sheung Wan,1979,20,"2,300",Central and Western District,22.286663994,114.150869994,B,37.98,37.98,8000,15668
3632,Wah Koon Building,181-199 Hollywood Road,Sheung Wan,1978,,,Central and Western District,22.28485047438979,114.1495496036701,C,,,,
154,Wah Yuen Building,145-149 Queen's Road Central,Sheung Wan,1977,13,,Central and Western District,22.284617994,114.15389299099999,B,,,,
7163,Wai Ching Commercial Building,77 Wai Ching Street,Jordan,1997,,904,Yau Tsim Mong District,22.307525007,114.16805499099999,B,,,,
2980,Wai Fung Plaza,664 Nathan Road,Mongkok,1984,18,"6,000",Yau Tsim Mong District,22.319195002,114.16979999099999,B+,39,39,,
3171,Wai Hing Commercial Building,17-19 Wing Wo Street,Sheung Wan,1982,11,,Central and Western District,22.285188992,114.153863002,C,,,,
3306,Wai Lee Commercial Building,128 Castle Peak Road,Cheung Sha Wan,1982,,,Sham Shui Po District,22.335470998,114.16049699800001,B,,,,
2944,Wai Ming Commercial Building,757 Nathan Road,Prince Edward,1974,,,Yau Tsim Mong District,22.3245156,114.1680322,C,,,,
5437,Wai Wah Commercial Building,109-113 Portland Street,Mongkok,1973,,,Yau Tsim Mong District,22.314915995,114.169409995,C,,,,
62,Wai Yip Commercial Building,100 Des Voeux Road Central,Central,1988,11,500,Central and Western District,22.284773997,114.15532200599999,C,,,,
14691,Waitex House,7-9 Mong Kok Road,Mongkok,1981,,,Yau Tsim Mong District,22.3200408,114.1662529,C,,,,
967,Wan Chai Central Building,89 Lockhart Road,Wanchai,1997,,"1,948",Wanchai District,22.27824186348082,114.1718678941946,B,24.75,26,,
1573,Wanchai Commercial Centre,194 Johnston Road,Wanchai,1984,,"3,671",Wanchai District,22.277174998,114.176003992,B,19,25,,
6951,Wang Cheong Commercial Building,249-253A Reclamation Street,Mongkok,1981,,,Yau Tsim Mong District,22.314424998,114.16847700199999,C,,,,
10472,Wanthorpe House,39-41 Hing Lung Street,Central,1971,5,,Central and Western District,22.28481143199365,114.15510611662289,C,,,,
3476,Wardley Centre,9-11 Prat Avenue,Tsimshatsui,1991,,,Yau Tsim Mong District,22.298433997,114.174609996,B,,,,
6696,Waterloo Plaza,53-55 Waterloo Road,Yaumatei,1991,,,Yau Tsim Mong District,22.316631992,114.173775997,C,,,,
1497,Way On Commercial Building,500-504 Jaffe Road,Causeway Bay,1991,,"1,650",Wanchai District,22.280933993,114.183147004,B,35,35.35,,
5988,Wayland House,55-61 Shek Pai Wan Road,Aberdeen,1996,,"2,502",Southern District,22.249652995,114.14835499499999,B,,,,
635,Wayson Commercial Building,28 Connaught Road West,Sheung Wan,1982,24,"6,172",Central and Western District,22.287840001,114.14887300599999,B,17.54,22.98,9085,9085
980,Wayson Commercial House,68-70 Lockhart Road,Wanchai,1981,,"1,051",Wanchai District,22.2779916,114.1710832,B,,,,
12498,Wealth Commercial Centre,42-56 Kwong Wa Street,Mongkok,1993,,,Yau Tsim Mong District,22.317011003,114.173567006,B,,,,
13085,Wealthy Plaza,138 Shau Kei Wan Road,Sai Wan Ho,1994,,,Eastern District,22.2814489,114.2221183,C,23.03,26.32,,
7873,Well View Commercial Building,10 Morrison Street,Sheung Wan,1992,23,928,Central and Western District,22.285977992,114.150230995,B,,,,
1415,Wellable Commercial Building,513-517 Hennessy Road,Causeway Bay,1999,,"1,694",Wanchai District,22.280321002,114.18342600599999,B,32,32,,
1905,Wellborne Commercial Centre,8 Java Road,North Point,1993,,,Eastern District,22.291097008,114.195611005,C,,,,
1248,Wellington Place,2-8 Wellington Street,Central,1983,20,"3,233",Central and Western District,22.2808678459,114.156116544,B,34,40,,
1255,Wellington Plaza,56-58 Wellington Street,Central,1974,11,,Central and Western District,22.28193384937813,114.15526457604508,C,,,,
7039,West Coast International Building,290-296 Un Chau Street,Cheung Sha Wan,1991,,,Sham Shui Po District,22.335706008,114.159212993,B,,,,
23,West Exchange Tower,322 Des Voeux Road Central,Sheung Wan,1991,23,"4,630",Central and Western District,22.2867574,114.1501856,B,31,34,,
5558,West Gate Tower,7 Wing Hong Street,Lai Chi Kok,1998,,"5,887",Sham Shui Po District,22.338312002,114.145387996,B,22.5,27,,
698,Western Centre,46-50 Des Voeux Road West,Sheung Wan,1977,,"3,428",Central and Western District,22.287477999,114.146917997,C,,,,
827,Western Commercial Building,29-31 Des Voeux Road West,Sheung Wan,1968,,,Central and Western District,22.287867004,114.146838002,C,,,,
4734,Westin Centre,26 Hung To Road,Kwun Tong,1998,,"10,455",Kwun Tong District,22.31304,114.2194091,B+,16,18.5,,
5598,Westley Square,48 Hoi Yuen Road,Kwun Tong,1998,,"13,000",Kwun Tong District,22.3089885,114.223232,B+,14,17,,
345,Weswick Commercial Building,147-149 Queen's Road East,Wanchai,1994,,,Wanchai District,22.27511205009979,114.1713836419979,C,23.81,23.81,,
2287,Wharf T&T Centre,7 Canton Road,Tsimshatsui,1983,,"18,000",Yau Tsim Mong District,22.297088005,114.168810992,A,29,30,,
1281,Wheelock House,20 Pedder Street,Central,1983,24,"9,500",Central and Western District,22.282027008,114.157426999,A,65,69,,
13667,Wi Wi Commercial Building,12 Bonham Strand,Sheung Wan,1982,,,Central and Western District,22.285389006,114.15244099499999,C,,,,
7117,Will Strong Development Building,59 Parkes Street,Jordan,1993,,,Yau Tsim Mong District,22.3046992,114.1705204,C,,,,
2556,Willy Commercial Building,28-36 Wing Kut Street,Sheung Wan,1987,,,Central and Western District,22.2852735,114.1540906,C,28.96,30.85,,
1970,Wilson House,19-27 Wyndham Street,Central,1983,21,"3,714",Central and Western District,22.280436999,114.155815004,B+,36,39,,
6553,Win Century Centre,2A Mong Kok Road,Mongkok,1997,,"3,850",Yau Tsim Mong District,22.320586997,114.166210007,B,,,,
5406,Win Plaza,9 Sheung Hei Street,Sanpokong,2008,28,"6,487",Wong Tai Sin District,22.3378755,114.1978577,A,,,,
186,Winbase Centre,208 Queen's Road Central,Sheung Wan,1992,23,"2,921",Central and Western District,22.284652009,114.152084008,B,28.81,28.81,,
1150,Windsor House - Chubb Tower,311 Gloucester Road,Causeway Bay,1979,,"19,055",Wanchai District,22.280477996,114.186592992,A,30,45,,
3479,Winfield Commercial Building,6-8A Prat Avenue,Tsimshatsui,1983,,"4,066",Yau Tsim Mong District,22.298611998,114.174254999,B,30,30,,
2544,Winfull Commercial Building,172-176 Wing Lok Street,Sheung Wan,1979,16,"2,460",Central and Western District,22.2875464,114.148882,C,,,,
3928,Wing Fat Commercial Building,216-218 Aberdeen Main Road,Aberdeen,1983,,,Southern District,22.249871992,114.15444900199999,C,,,,
2557,Wing Fu Building,18-24 Wing Kut Street,Central,1967,11,,Central and Western District,22.2850678,114.1539785,C,,,,
2558,Wing Hang Insurance Building,9-17 Wing Kut Street,Central,1989,22,"584 - 2,292",Central and Western District,22.284945998,114.154009993,B,23.58,23.58,8019,8019
13161,Wing Hing Commercial Building,16 Sutherland Street,Sai Ying Pun,1994,,,Central and Western District,22.2874429,114.1457286,C,,,,
2538,Wing Hing Commercial Building,139-143 Wing Lok Street,Sheung Wan,1994,26,"1,236 - 1,770",Central and Western District,22.286345009,114.150645001,B,,,,
3258,Wing Kee Commercial Building,156-162 Castle Peak Road,Cheung Sha Wan,1985,,,Sham Shui Po District,22.3360717,114.159704,C,,,,
6690,Wing Kwok Centre,174-184 Woosung Street,Jordan,1996,,"3,261",Yau Tsim Mong District,22.303616992,114.17031199099999,B,24,25,,
134,Wing On Centre,110-114 Connaught Road Central,Sheung Wan,1977,29,"18,740",Central and Western District,22.286691008,114.152966007,A,48,60,,
2542,Wing On Cheong Building,5 Wing Lok Street,Sheung Wan,1991,24,"1,941",Central and Western District,22.285642003,114.15376600100001,B,28,28,10976,13230
1,Wing On House,71 Des Voeux Road Central,Central,1967,31,"16,000",Central and Western District,22.28398289607555,114.1565047682184,B+,29,42,20000,21000
2940,Wing On Kowloon Centre,343-349 Nathan Road,Jordan,1999,,"13,763",Yau Tsim Mong District,22.307305006,114.171061005,B,35,35,,
2665,Wing On Plaza,62 Mody Road,Tsimshatsui East,1981,12,"21,900",Yau Tsim Mong District,22.296718003,114.176439002,A,25,45,12500,12500
2503,Wing Shing House,168-170 Wing Lok Street,Sheung Wan,1985,,"1,941",Central and Western District,22.287541995,114.148964999,C,,,,
6458,Wing Sing Commercial Building,2 Wing Sing Lane,Yaumatei,1996,,,Yau Tsim Mong District,22.310845995,114.171495004,B,,,,
2532,Wing Sing Commercial Centre,12-16 Wing Lok Street,Sheung Wan,1973,23,"1,267",Central and Western District,22.286059993,114.15278000400001,C,,,,
2520,Wing Tat Commercial Building,121-125 Wing Lok Street,Sheung Wan,1977,14,"1,866",Central and Western District,22.286222996,114.151003993,C,,,,
3582,Wing Tuck Commercial Centre,13-19 Bonham Strand West,Sheung Wan,1982,23,"3,094",Central and Western District,22.2868558,114.1491142,B,24.8,29.27,6659,13235
3009,Wing Wong Commercial Building,557-559 Nathan Road,Yaumatei,1977,,,Yau Tsim Mong District,22.314320005,114.170145006,C,,,,
2562,Wing Yee Commercial Building,5 Wing Kut Street,Central,1990,21,"1,420",Central and Western District,22.2853077,114.154155,C,,,,
12174,Wing Yip Commercial Building,65-71 Yen Chow Street,Sham Shui Po,1982,,,Sham Shui Po District,22.3329517,114.1617941,C,,,,
171,Wings Building,110-116 Queen's Road Central,Central,1981,19,"3,393",Central and Western District,22.283663997,114.154670009,B,40,40,,
5649,Winhong Building,18-20 Gilman's Bazaar,Central,1974,5,600,Central and Western District,22.28488006712707,114.15412080612946,C,,,,
3307,Winland House,412-420 Castle Peak Road,Cheung Sha Wan,1983,,"2,990",Sham Shui Po District,22.340231992,114.154363004,B+,42.62,46,8283,8283
1411,Winland Square,314-324 Hennessy Road,Wanchai,2008,23,"5,093 - 7,400",Wanchai District,22.278153008,114.178394005,B+,21.57,26.19,17100,17100
990,Winner Commercial Building,401-403 Lockhart Road,Wanchai,1990,,"2,594",Wanchai District,22.27982,114.1802971,C,,,,
1973,Winning Centre,46-48 Wyndham Street,Central,1978,22,"2,100",Central and Western District,22.280239003,114.154894009,B,,,,
3219,Winning Commercial Building,46-48 Hillwood Road,Tsimshatsui,1982,,,Yau Tsim Mong District,22.302635003,114.174334007,C,38.44,38.44,,
5675,Winning House,10-16 Cochrane Street,Central,1975,13,"1,000",Central and Western District,22.283140994,114.154599006,C,,,,
2582,Winsan Tower,98 Thomson Road,Wanchai,1999,,"2,004",Wanchai District,22.277064003,114.174152992,B,20,22,,
841,Winsing Building,52-58 Des Voeux Road West,Sheung Wan,1973,,,Central and Western District,22.287426005,114.146761997,C,,,,
1976,Winsome House,71-73 Wyndham Street,Central,1999,25,"1,115 - 2,283",Central and Western District,22.281736002,114.154840004,B+,32,33,,
1249,Winway Building,50 Wellington Street,Central,1998,22,"2,130",Central and Western District,22.281696992,114.155400994,B+,33,33,,
17306,Wireless Centre  - Science Park,3 Science Park East Avenue,Tai Po,2004,,,Tai Po District,22.4244557,114.2142398,A,,,,
17443,WKCDA Tower,8 Austin Road West,West Kowloon,2022,15M,"8,000",Yau Tsim Mong District,22.3019969,114.1595237,A+,,,,
3172,Wo Hing Commercial Building,11-15 Wing Wo Street,Sheung Wan,1985,12,"1,536",Central and Western District,22.285062991,114.15378199300001,C,,,,
2943,Wofoo Commercial Building,576 Nathan Road,Yaumatei,1997,,,Yau Tsim Mong District,22.315088007,114.170481004,C,25.24,26.99,,
2430,WOHO,119 Jervois Street,Sheung Wan,2023,24,"510 - 1,028",Central and Western District,22.285851004,114.150369993,,,,,
1984,Wong Chung Ming Commercial House,16 Wyndham Street,Central,1985,13,"1,100",Central and Western District,22.280829998,114.156362999,C,,,,
5600,Wong Tze Building,71 Hoi Yuen Road,Kwun Tong,1988,,,Kwun Tong District,22.311084,114.2250719,B,20,20,,
2737,Woon Lee Commercial Building,7-9 Austin Avenue,Tsimshatsui,1990,,"3,232",Yau Tsim Mong District,22.302089004,114.175904001,C,,,,
6149,Workingberg Commercial Building,41-47 Marble Road,North Point,1992,,,Eastern District,22.292118,114.2012248,B,,,,
6924,Workingbond Commercial Centre,162-164 Prince Edward Road West,Mongkok,1995,,,Yau Tsim Mong District,22.324733999,114.171128997,B,40,40,13000,13000
1498,Workingfield Commercial Building,408-412 Jaffe Road,Causeway Bay,1992,,"2,353",Wanchai District,22.27999993667525,114.1803860210339,B,28.29,28.29,11737,11737
7081,Workingport Commercial Building,3 Hau Fook Street,Tsimshatsui,1996,,"3,440",Yau Tsim Mong District,22.2994169,114.1740092,B,,,,
13654,Workington Tower,78 Bonham Strand,Sheung Wan,1992,30,"2,296",Central and Western District,22.2859560559504,114.15064290674593,B,,,,
6058,Workingview Commercial Building,21 Yiu Wa Street,Causeway Bay,1994,,"1,929",Wanchai District,22.277619008,114.181954991,C,34.43,35.37,7326,8712
2288,World Commerce Centre,11 Canton Road,Tsimshatsui,1982,,"18,212",Yau Tsim Mong District,22.297100004,114.16880600900001,A,55,60,,
2290,World Finance Centre North,17-19 Canton Road,Tsimshatsui,1983,,"18,500",Yau Tsim Mong District,22.298633993,114.168319996,A,29,31,,
2289,World Finance Centre South,17-19 Canton Road,Tsimshatsui,1983,,"18,500",Yau Tsim Mong District,22.298663002,114.168333992,A,29,29,,
7913,World Peace Centre,55 Wo Tong Tsui Street,Kwai Chung,1997,,"13,492",Kwai Tsing District,22.369146005,114.131587996,B+,,,,
1166,World Trade Centre,280 Gloucester Road,Causeway Bay,1976,38,"12,770",Wanchai District,22.282171992,114.18386199400001,A,40,50,,
2038,World Trust Tower,50 Stanley Street,Central,1994,22,"2,869",Central and Western District,22.282767001,114.155033004,B,,,,
1994,World Wide Commercial Building,34 Wyndham Street,Central,1973,13,"2,000",Central and Western District,22.279967005,114.155192999,C,,,,
6,World-Wide House,19 Des Voeux Road Central,Central,1980,27,"16,693",Central and Western District,22.282775004,114.157865006,A,39,55,0,0
