Date,Address,Price,Area,Ft_Price,Agency
2025-01-17,滙都 2期 滙都 II 5座 5樓 B05室,$544.97萬,490呎,"@$11,122",土地註冊處
2025-01-17,滙都 2期 滙都 II 5座 6樓 A01室,$449.47萬,448呎,"@$10,033",土地註冊處
2025-01-17,滙都 2期 滙都 II 5座 6樓 A05室,$445.45萬,444呎,"@$10,033",土地註冊處
2025-01-17,滙都 2期 滙都 II 5座 8樓 A02室,$350.55萬,318呎,"@$11,024",土地註冊處
2025-01-17,滙都 2期 滙都 II 5座 10樓 A10室,$356.1萬,338呎,"@$10,536",土地註冊處
2025-01-17,滙都 2期 滙都 II 5座 11樓 A02室,$356.19萬,318呎,"@$11,201",土地註冊處
2025-01-17,滙都 2期 滙都 II 5座 11樓 A10室,$357.3萬,338呎,"@$10,571",土地註冊處
2025-01-17,滙都 2期 滙都 II 6座 7樓 A08室,$471.19萬,449呎,"@$10,494",土地註冊處
2025-01-17,滙都 2期 滙都 II 6座 8樓 B09室,$373.54萬,340呎,"@$10,986",土地註冊處
2025-01-17,滙都 2期 滙都 II 6座 10樓 A09室,$464萬,450呎,"@$10,311",土地註冊處
2025-01-17,滙都 2期 滙都 II 6座 11樓 A03室,$605.16萬,535呎,"@$11,311",土地註冊處
2025-01-17,星凱．堤岸 2座 37樓 H室,$530.3萬,259呎,"@$20,475",土地註冊處
2025-01-17,星凱．堤岸 2座 45樓 C室,"$1,743.8萬",849呎,"@$20,539",土地註冊處
2025-01-17,朗賢峯 2A期 1座 7樓 F室,"$1,026.2萬",482呎,"@$21,290",土地註冊處
2025-01-17,高臨 A2座 26樓 B室,$958.1萬,415呎,"@$23,087",土地註冊處
2025-01-17,港島南岸 3C期 Blue Coast II 5座 26樓 D室,"$1,705.5萬",770呎,"@$22,149",土地註冊處
2025-01-17,嘉榮大廈 19樓 A室,$442萬,325呎,"@$13,600",土地註冊處
2025-01-17,青盛苑 32樓 15室,$300萬,381呎,"@$7,874",土地註冊處
2025-01-17,Grand Yoho 2期 8座 16樓 C室,$600萬,534呎,"@$11,236",土地註冊處
2025-01-17,港運城 1座 28樓 C室,"$1,150萬",746呎,"@$15,416",土地註冊處
2025-01-17,富雅花園 5座 (金桂閣) 18樓 H室,$495萬,427呎,"@$11,593",土地註冊處
2025-01-17,駿逸峰 23樓 C室,$688萬,431呎,"@$15,963",土地註冊處
2025-01-17,都會駅 2期 城中駅 10座 39樓 H室,$900萬,651呎,"@$13,825",土地註冊處
2025-01-17,啟欣苑 A座 34樓 17室,$335.67萬,--,--,土地註冊處
2025-01-17,怡輝大廈 九樓 F室,$260萬,237呎,"@$10,970",土地註冊處
2025-01-17,侯王道24-26號 三樓 B室,$418萬,423呎,"@$9,882",土地註冊處
2025-01-17,翰林峰 3座 9樓 E室,$700萬,358呎,"@$19,553",土地註冊處
2025-01-17,海茵莊園 1座 32樓 A1室,$555.1萬,288呎,"@$19,274",土地註冊處
2025-01-17,愉景灣 12期 海澄湖畔二段 42座 3樓 C室,$413萬,442呎,"@$9,344",土地註冊處
2025-01-17,修頓花園 4樓 1室,$450萬,401呎,"@$11,222",土地註冊處
2025-01-17,The Aster 3樓 D室,"$1,816.4萬",699呎,"@$25,986",土地註冊處
2025-01-17,朗譽 2座 29樓 B室,$972.65萬,466呎,"@$20,872",土地註冊處
2025-01-17,港島南岸 3C期 Blue Coast II 5座 22樓 G室,"$1,005.4萬",485呎,"@$20,730",土地註冊處
2025-01-17,龍翔閣 五樓 G室,$225萬,241呎,"@$9,336",土地註冊處
2025-01-17,嘉湖山莊 1期 樂湖居 9座 4樓 B室,$450萬,633呎,"@$7,109",土地註冊處
2025-01-17,悅安樓 11樓 C室,$420萬,363呎,"@$11,570",土地註冊處
2025-01-17,名城 2期 盛薈 3座 3樓 NC室,"$1,100萬",784呎,"@$14,031",土地註冊處
2025-01-17,富安花園 10座 11樓 G室,$458萬,591呎,"@$7,750",土地註冊處
2025-01-17,翠竹花園 12座 16樓 B室,$330萬,484呎,"@$6,818",土地註冊處
2025-01-17,One Homantin 7座 9樓 B室,"$1,288萬",736呎,"@$17,500",土地註冊處
2025-01-17,海逸豪園 3期 悅濤灣 15A座 22樓 D室,"$1,660萬","1,125呎","@$14,756",土地註冊處
2025-01-17,曉峰 30樓 B室,$880萬,549呎,"@$16,029",土地註冊處
2025-01-17,新都城 1期 1座 26樓 D室,$588萬,420呎,"@$14,000",土地註冊處
2025-01-17,顯徑邨 顯揚樓 (3座) 19樓 9室,$175萬,381呎,"@$4,593",土地註冊處
2025-01-17,維港灣 車位 地下 G77號,$150萬,--,--,土地註冊處
2025-01-17,碧麗花園 2座 32樓 C室,$620萬,501呎,"@$12,375",土地註冊處
2025-01-17,盈翠半島 2期 8座 32樓 C室,$828萬,523呎,"@$15,832",土地註冊處
2025-01-17,龍成花園 2座 18樓 A室,$360萬,447呎,"@$8,054",土地註冊處
2025-01-17,海怡半島 4期 御庭園 柏景閣 (31座) 29樓 E室,$828萬,662呎,"@$12,508",土地註冊處
2025-01-17,冠山苑 21樓 8室,$341.29萬,--,--,土地註冊處
2025-01-17,美孚新邨 4期 車位 閣樓 154號,$100萬,--,--,土地註冊處
2025-01-17,祥和苑 和誠閣 (C座) 九樓 6室,$378萬,431呎,"@$8,770",土地註冊處
2025-01-17,凱和山 3座 5樓 J室,$383.24萬,384呎,"@$9,980",土地註冊處
2025-01-17,欣廷軒 1座 13樓 A室,$598萬,394呎,"@$15,178",土地註冊處
2025-01-17,華祥樓 三樓 B室(2室),$280萬,428呎,"@$6,542",土地註冊處
2025-01-17,建康花園 7樓 A室,$721萬,593呎,"@$12,159",土地註冊處
2025-01-17,麗港城 4期 23座 21樓 D室,$829萬,687呎,"@$12,067",土地註冊處
2025-01-17,雲滙 2期 10座 16樓 B3室,$575萬,338呎,"@$17,012",土地註冊處
2025-01-17,麗東海景豪苑 車位 地庫2 B33號,$95萬,--,--,土地註冊處
2025-01-17,聯康新樓 19樓 9室,$370萬,372呎,"@$9,946",土地註冊處
2025-01-17,薈鳴 22樓 C室,$456.4萬,245呎,"@$18,629",土地註冊處
2025-01-17,碧海藍天 5座 32樓 D室,$738萬,505呎,"@$14,614",土地註冊處
2025-01-17,南豐新邨 1座 26樓 G室,$518萬,391呎,"@$13,248",土地註冊處
2025-01-17,景峰花園 車位 2樓 237號,$73萬,--,--,土地註冊處
2025-01-17,偉景花園 車位 1樓 30號,$78萬,--,--,土地註冊處
2025-01-17,東頭(二)邨 貴東樓 21樓 20室,$238萬,443呎,"@$5,372",土地註冊處
2025-01-17,啟德海灣 1期 2B座 20樓 G室,$746萬,432呎,"@$17,269",土地註冊處
2025-01-17,新達廣場 6座 6樓 B室,$579萬,489呎,"@$11,840",土地註冊處
2025-01-17,山頂道77-79號 山頂道77C號,$5.01億,"5,074呎","@$98,652",土地註冊處
2025-01-17,藍天海岸 3期 影岸‧紅 B座 (8座) 31樓 B室,$955萬,883呎,"@$10,815",土地註冊處
2025-01-17,嵐岸 5座 7樓 F室,$810萬,738呎,"@$10,976",土地註冊處
2025-01-17,維港1號 2A座 25樓 D室,$690.88萬,427呎,"@$16,180",土地註冊處
2025-01-17,荃錦中心 1座 13樓 D室,$450萬,438呎,"@$10,274",土地註冊處
2025-01-17,美麗村 (1-4座) (西座） 11樓 2室,"$1,185萬",944呎,"@$12,553",土地註冊處
2025-01-17,慧景軒 2座 27樓 A室,$680萬,713呎,"@$9,537",土地註冊處
2025-01-17,荃灣中心 北京樓 (10座) 12樓 D室,$373萬,449呎,"@$8,307",土地註冊處
2025-01-17,Grand Yoho 2期 3座 31樓 B室,$838萬,632呎,"@$13,259",土地註冊處
2025-01-17,青華苑 華璇閣 (B座) 二十四樓 1室,$280萬,351呎,"@$7,977",土地註冊處
2025-01-17,萬景峯 2座 60樓 C室,"$1,401萬",827呎,"@$16,941",土地註冊處
2025-01-17,麗城花園 2期 3座 15樓 A室,$616.8萬,668呎,"@$9,234",土地註冊處
2025-01-17,興隆中心 5樓 C室,$295萬,339呎,"@$8,702",土地註冊處
2025-01-17,昇柏山 32樓 RE室,$555萬,523呎,"@$10,612",土地註冊處
2025-01-17,富寶花園 4座 33樓 H室,$480萬,592呎,"@$8,108",土地註冊處
2025-01-17,昇薈 5座 23樓 F室,$613.8萬,591呎,"@$10,386",土地註冊處
2025-01-17,朗城滙 1座 5樓 B室,$610萬,494呎,"@$12,348",土地註冊處
2025-01-17,黃埔花園 2期 錦桃苑 17座 16樓 C室,$359萬,288呎,"@$12,465",土地註冊處
2025-01-17,富利來大廈 C座 七樓 1室,$280萬,225呎,"@$12,444",土地註冊處
2025-01-17,連方 II 23樓 N1室,$742.7萬,280呎,"@$26,525",土地註冊處
2025-01-17,連方 II 25樓 N5室,$797.1萬,282呎,"@$28,266",土地註冊處
2025-01-17,維港滙 3期 2座 25樓 C室,"$1,230萬",449呎,"@$27,394",土地註冊處
2025-01-17,Novo Land 3B期 Fiskars 1座 27樓 K室,$563.8萬,438呎,"@$12,872",土地註冊處
2025-01-17,大埔寶馬山 7座 12樓 G室,$562萬,520呎,"@$10,808",土地註冊處
2025-01-17,雅濤閣 2座 24樓 E室,$443萬,422呎,"@$10,498",土地註冊處
2025-01-17,擎天半島 車位 5樓 8號,$200萬,--,--,土地註冊處
2025-01-17,天璽．天 1期 3座 45樓 A室,"$8,097.7萬","1,993呎","@$40,631",土地註冊處
2025-01-17,Double Coast 1期 Double Coast I 5座 3樓 C室,$615.9萬,305呎,"@$20,193",土地註冊處
2025-01-17,日出康城 12期B Park Seasons 2座 (2B) 15樓 B室,$456.8萬,314呎,"@$14,548",土地註冊處
2025-01-17,和益大廈 20樓 D室,$490萬,348呎,"@$14,080",土地註冊處
2025-01-17,寶塘花園 2期 C座,$398萬,--,--,土地註冊處
2025-01-17,怡心園 4座 2樓 F室,$465萬,497呎,"@$9,356",土地註冊處
2025-01-17,The Yoho Hub C期 The Yoho Hub II 6座 28樓 C室,$705.82萬,448呎,"@$15,755",土地註冊處
2025-01-17,凱和山 3座 18樓 C室,$516.52萬,478呎,"@$10,806",土地註冊處
2025-01-17,日出康城 12期B Park Seasons 2座 (2B) 41樓 D室,$645.6萬,437呎,"@$14,773",土地註冊處
2025-01-17,港島南岸 3C期 Blue Coast II 3座 23樓 J室,"$1,662.8萬",729呎,"@$22,809",土地註冊處
2025-01-17,港島南岸 3C期 Blue Coast II 3座 25樓 J室,"$1,720.5萬",729呎,"@$23,601",土地註冊處
2025-01-17,港島南岸 3C期 Blue Coast II 5座 19樓 G室,$992萬,485呎,"@$20,454",土地註冊處
2025-01-17,東霖苑 二十六樓 5室,$382萬,544呎,"@$7,022",土地註冊處
2025-01-17,Koko Hills 1期 2座 23樓 E室,"$1,470萬",736呎,"@$19,973",土地註冊處
2025-01-17,冠山苑 33樓 8室,$355.45萬,--,--,土地註冊處
2025-01-17,康輝大廈 A座 四樓 A1室,$280萬,280呎,"@$10,000",土地註冊處
2025-01-16,新港城 4期 H座 中層 3室,$503萬,338呎,"@$14,882",中原集團
2025-01-16,匯璽 2A期 2B座 高層 G室,$510萬,272呎,"@$18,750",中原集團
2025-01-16,康利中心 高層 A室,$262.8萬,295呎,"@$8,908",中原集團
2025-01-16,港基大廈 高層 B室,"$14,000",355呎,@$39,中原集團
2025-01-16,柏傲灣 2A座 高層 C室,"$19,500",421呎,@$46,中原集團
2025-01-16,環宇海灣 5座 低層 A室,"$18,300",485呎,@$38,中原集團
2025-01-16,愉景灣 16期 意堤 5座 低層 C室,"$15,800",556呎,@$28,中原集團
2025-01-16,高爾夫．御苑 7座 高層 G室,"$10,500",280呎,@$38,中原集團
2025-01-16,凱滙 1期 1座 中層 A室,"$42,000","1,091呎",@$38,中原集團
2025-01-16,淘大花園 3期 P座 低層 6室,"$15,500",356呎,@$44,中原集團
2025-01-16,新都城 1期 6座 中層 D室,"$20,800",526呎,@$40,中原集團
2025-01-16,美孚新邨 7期 荔灣道10-12號 低層 10號C室,"$20,500",640呎,@$32,中原集團
2025-01-16,形品．星寓 低層 A室,"$17,400",386呎,@$45,中原集團
2025-01-16,嘉湖山莊 1期 樂湖居 1座 高層 E室,"$11,000",448呎,@$25,中原集團
2025-01-16,華蘭花園 玉蘭閣 低層 F室,"$15,500",381呎,@$41,中原集團
2025-01-16,天晉 天晉 7座 高層 D室,"$24,500",536呎,@$46,中原集團
2025-01-16,淘大花園 1期 B座 高層 1室,"$15,800",390呎,@$41,中原集團
2025-01-16,日出康城 8期 Sea To Sky 3座 高層 J室,"$28,000",797呎,@$35,中原集團
2025-01-16,君傲灣 2座 高層 E室,"$21,000",440呎,@$48,中原集團
2025-01-16,海茵莊園 1座 中層 A6室,"$12,300",215呎,@$57,中原集團
2025-01-16,傲雲峰 5座 低層 D室,"$18,500",452呎,@$41,中原集團
2025-01-16,逸瓏灣 I 大廈1座 高層 B室,"$63,600","1,776呎",@$36,中原集團
2025-01-16,藍天海岸 1期 1座 中層 I室,"$25,000",694呎,@$36,中原集團
2025-01-16,海濱南岸 5座 中層 E室,"$22,000",481呎,@$46,中原集團
2025-01-16,My Central 中層 B室,"$55,000",976呎,@$56,中原集團
2025-01-16,南浪海灣 3座 高層 D室,"$13,000",522呎,@$25,中原集團
2025-01-16,黃埔花園 5期 青樺苑 1座 低層 H室,"$18,500",503呎,@$37,中原集團
2025-01-16,東環 1期 6A座 低層 3室,"$23,500",600呎,@$39,中原集團
2025-01-16,華樂大廈 中層 H室,"$11,000",396呎,@$28,中原集團
2025-01-16,月明樓 高層 J室,"$21,500",529呎,@$41,中原集團
2025-01-16,沙田第一城 4期 43座 高層 A室,"$13,800",284呎,@$49,中原集團
2025-01-16,新達廣場 5座 高層 A室,"$17,000",465呎,@$37,中原集團
2025-01-16,海茵莊園 1座 中層 B7室,"$14,000",205呎,@$68,中原集團
2025-01-16,囍滙 2期 1座 高層 G室,"$35,500",552呎,@$64,中原集團
2025-01-16,海日灣II 11座 中層 B室,"$12,000",253呎,@$47,中原集團
2025-01-16,貝沙灣 貝沙徑 洋房,"$250,000","3,308呎",@$76,中原集團
2025-01-16,港島南岸 1期 晉環 2座 (2B) 低層 B室,"$18,000",368呎,@$49,中原集團
2025-01-16,壹環 中層 D室,"$24,500",393呎,@$62,中原集團
2025-01-16,港島南岸 2期 揚海 2座 (2B) 高層 B室,"$35,000",594呎,@$59,中原集團
2025-01-16,海怡半島 1期 海昇閣 (1座) 中層 F室,"$20,500",532呎,@$39,中原集團
2025-01-16,環宇海灣 7座 高層 F室,"$24,000",663呎,@$36,中原集團
2025-01-16,紅棉大廈 高層 G室,"$14,000",413呎,@$34,中原集團
2025-01-16,東環 2期 1B座 中層 8室,"$18,200",483呎,@$38,中原集團
2025-01-16,尚巒 高層 C室,"$48,000",801呎,@$60,中原集團
2025-01-16,峻巒 2C期 Park Yoho Milano 32A座 高層 A室,"$13,300",409呎,@$33,中原集團
2025-01-16,宏豐大廈 低層 A室,"$11,800",370呎,@$32,中原集團
2025-01-16,昭明苑 34樓 5室,$290.42萬,--,--,土地註冊處
2025-01-16,東堤灣畔 車位 地下(北) D134號,$120萬,--,--,土地註冊處
2025-01-16,粉嶺中心 1期 G座 22樓 1室,$400萬,368呎,"@$10,870",土地註冊處
2025-01-16,牽晴間 5座 28樓 G室,$480萬,428呎,"@$11,215",土地註冊處
2025-01-16,華爾大廈 五樓 E室,$620萬,703呎,"@$8,819",土地註冊處
2025-01-16,欣翠花園 2座 10樓 A室,$540萬,674呎,"@$8,012",土地註冊處
2025-01-16,翠麗花園 3座 5樓 D室,$338萬,590呎,"@$5,729",土地註冊處
2025-01-16,悅湖山莊 12座 17樓 H室,$478萬,592呎,"@$8,074",土地註冊處
2025-01-16,港濤軒 46樓 A室,"$3,360萬",853呎,"@$39,390",土地註冊處
2025-01-16,海濱南岸 1座 3樓 D室,$800萬,589呎,"@$13,582",土地註冊處
2025-01-16,綠悠軒 4座 11樓 A室,$400萬,427呎,"@$9,368",土地註冊處
2025-01-16,高宏苑 A座 17樓 15室,$196.9萬,--,--,土地註冊處
2025-01-16,安樺苑 B座 21樓 18室,$369.91萬,--,--,土地註冊處
2025-01-16,高宏苑 A座 25樓 5室,$155.57萬,--,--,土地註冊處
2025-01-16,安楹苑 A座 2樓 2室,$324.07萬,--,--,土地註冊處
2025-01-16,高宏苑 A座 6樓 2室,$137.61萬,--,--,土地註冊處
2025-01-16,高宏苑 A座 25樓 19室,$227.79萬,--,--,土地註冊處
2025-01-16,安秀苑 A座 22樓 10室,$256.8萬,--,--,土地註冊處
2025-01-16,逸璟．龍灣 2座 8樓 D2室,"$1,080萬",892呎,"@$12,108",土地註冊處
2025-01-16,富欣花園 6座 8樓 F室,$530萬,431呎,"@$12,297",土地註冊處
2025-01-16,好運中心 榆林閣 (A2座) 14樓 G室,$480萬,427呎,"@$11,241",土地註冊處
2025-01-16,美景花園 8座 17樓 C室,$510萬,564呎,"@$9,043",土地註冊處
2025-01-16,山景邨 景安樓 (5座) 30樓 A6室,$145萬,381呎,"@$3,806",土地註冊處
2025-01-16,鹿鳴街7號 四樓 7號,$480萬,530呎,"@$9,057",土地註冊處
2025-01-16,大埔中心 3期 20座 14樓 C室,$350萬,315呎,"@$11,111",土地註冊處
2025-01-16,打鼓嶺道38號 二樓 38號,$631萬,716呎,"@$8,813",土地註冊處
2025-01-16,冠山苑 7樓 14室,$276.43萬,--,--,土地註冊處
2025-01-16,冠山苑 9樓 12室,$213.24萬,--,--,土地註冊處
2025-01-16,冠山苑 11樓 3室,$278.22萬,--,--,土地註冊處
2025-01-16,冠山苑 8樓 13室,$203.5萬,--,--,土地註冊處
2025-01-16,冠山苑 18樓 7室,$333.31萬,--,--,土地註冊處
2025-01-16,冠山苑 29樓 8室,$350.73萬,--,--,土地註冊處
2025-01-16,冠山苑 35樓 1室,$229.69萬,--,--,土地註冊處
2025-01-16,冠山苑 35樓 10室,$259.81萬,--,--,土地註冊處
2025-01-16,冠山苑 36樓 11室,$270.15萬,--,--,土地註冊處
2025-01-16,冠山苑 32樓 11室,$269.06萬,--,--,土地註冊處
2025-01-16,冠山苑 32樓 5室,$361.54萬,--,--,土地註冊處
2025-01-16,冠山苑 25樓 15室,$308.43萬,--,--,土地註冊處
2025-01-16,冠山苑 36樓 10室,$258.12萬,--,--,土地註冊處
2025-01-16,冠山苑 8樓 3室,$274.47萬,--,--,土地註冊處
2025-01-16,冠山苑 17樓 4室,$295.43萬,--,--,土地註冊處
2025-01-16,冠山苑 33樓 10室,$258.13萬,--,--,土地註冊處
2025-01-16,冠山苑 12樓 14室,$282.73萬,--,--,土地註冊處
2025-01-16,富安花園 14座 9樓 J室,$220萬,488呎,"@$4,508",土地註冊處
2025-01-16,凱和山 3座 6樓 F室,$489.79萬,499呎,"@$9,815",土地註冊處
2025-01-16,凱和山 3座 11樓 A室,$708.94萬,691呎,"@$10,260",土地註冊處
2025-01-16,凱和山 3座 12樓 A室,$712.54萬,691呎,"@$10,312",土地註冊處
2025-01-16,環宇海灣 車位 3樓 R19號,$99萬,--,--,土地註冊處
2025-01-16,曉峰園 車位 1樓 P267號,$75萬,--,--,土地註冊處
2025-01-16,利港中心 22樓 A室,$450萬,392呎,"@$11,480",土地註冊處
2025-01-16,上水名都 紐約閣 (2座) 24樓 F室,$420萬,401呎,"@$10,474",土地註冊處
2025-01-16,The Yoho Hub C期 The Yoho Hub II 6座 11樓 K室,$723.99萬,492呎,"@$14,715",土地註冊處
2025-01-16,擎天半島 車位 1樓 232號,$200萬,--,--,土地註冊處
2025-01-16,凱和山 5座 11樓 F室,$489.29萬,495呎,"@$9,885",土地註冊處
2025-01-16,The Richmond 21樓 B室,$700萬,--,--,土地註冊處
2025-01-16,峻瀅 II 1座 8樓 A室,$673萬,747呎,"@$9,009",土地註冊處
2025-01-16,冠山苑 23樓 4室,$303.17萬,--,--,土地註冊處
2025-01-16,Skypark 6樓 A3室,$499萬,398呎,"@$12,538",土地註冊處
2025-01-16,凱和山 3座 10樓 A室,$703.37萬,691呎,"@$10,179",土地註冊處
2025-01-16,兆畦苑 兆富閣 (B座) 十樓 12室,$305萬,443呎,"@$6,885",土地註冊處
2025-01-16,荃灣中心 桂林樓 (2座) 11樓 F室,$320萬,354呎,"@$9,040",土地註冊處
2025-01-16,尚悅 2座 16樓 G室,$380萬,425呎,"@$8,941",土地註冊處
2025-01-16,鳳翔大廈 4樓 A室,$315萬,406呎,"@$7,759",土地註冊處
2025-01-16,金龍樓 2座 16樓 B室,$400萬,431呎,"@$9,281",土地註冊處
2025-01-16,瑧尚 19樓 B3室,$438萬,299呎,"@$14,649",土地註冊處
2025-01-16,榮輝大廈 1座 4樓 E室,$630萬,517呎,"@$12,186",土地註冊處
2025-01-16,啟朗苑 B座 24樓 6室,$642萬,445呎,"@$14,427",土地註冊處
2025-01-16,四喜樓 十四樓 B室,$283.8萬,228呎,"@$12,447",土地註冊處
2025-01-16,彩興苑 B座 (彩薈閣) 10樓 10室,$388萬,378呎,"@$10,265",土地註冊處
2025-01-16,愉田苑 愉悅閣 (F座) 十八樓 4室,$306萬,414呎,"@$7,391",土地註冊處
2025-01-16,天寶樓 九樓 660號,$265萬,--,--,土地註冊處
2025-01-16,利奧坊．曉岸 1座 28樓 L室,$348萬,194呎,"@$17,938",土地註冊處
2025-01-16,碧濤花園 1期 車位 低層地下 113號,$60.8萬,--,--,土地註冊處
2025-01-16,藍灣半島 7座 51樓 A室,"$1,208萬",834呎,"@$14,484",土地註冊處
2025-01-16,泰峯 2B座 19樓 F室,$433.6萬,273呎,"@$15,883",土地註冊處
2025-01-16,薄扶林花園 1座 9樓 F室,"$1,350萬","1,173呎","@$11,509",土地註冊處
2025-01-16,大同新邨 大衛樓 (L座) 七樓 7室,$399萬,425呎,"@$9,388",土地註冊處
2025-01-16,金輝大廈 十五樓 D室,$288萬,302呎,"@$9,536",土地註冊處
2025-01-16,維港．星岸 5座 23樓 B室,"$2,000萬","1,040呎","@$19,231",土地註冊處
2025-01-16,君臨天下 2座 48樓 B室,"$3,680萬","1,061呎","@$34,684",土地註冊處
2025-01-16,富安花園 2座 10樓 A室,$332萬,597呎,"@$5,561",土地註冊處
2025-01-16,冠山苑 16樓 3室,$283.97萬,--,--,土地註冊處
2025-01-16,德福花園 N座 19樓 6室,$521萬,494呎,"@$10,547",土地註冊處
2025-01-16,將軍澳中心 1期 8座 9樓 G室,$545萬,438呎,"@$12,443",土地註冊處
2025-01-16,雲滙 1期 2座 7樓 B6室,$585萬,--,--,土地註冊處
2025-01-16,綠楊新邨 K座 28樓 7室,$500萬,445呎,"@$11,236",土地註冊處
2025-01-16,福榮街559號 七樓 559號,$351.1萬,598呎,"@$5,871",土地註冊處
2025-01-16,青山道473號 閣樓 473號,$330.3萬,477呎,"@$6,925",土地註冊處
2025-01-16,天瀧 7座 8樓 A室,"$3,290萬","1,002呎","@$32,834",土地註冊處
2025-01-16,深灣軒 1座 45樓 B室,$775萬,483呎,"@$16,046",土地註冊處
2025-01-16,兆畦苑 兆強閣 (A座) 二十九樓 22室,$300萬,443呎,"@$6,772",土地註冊處
2025-01-16,凱和山 3座 10樓 G室,$619.43萬,586呎,"@$10,570",土地註冊處
2025-01-16,凱和山 3座 3樓 F室,$482.07萬,499呎,"@$9,661",土地註冊處
2025-01-16,錦英苑 錦義閣 (K座) 三十二樓 5室,$290萬,554呎,"@$5,235",土地註冊處
2025-01-16,Oasis Kai Tak 低座B座,"$3,690萬","1,437呎","@$25,678",土地註冊處
2025-01-16,浣紗花園 26樓 1室,$600萬,527呎,"@$11,385",土地註冊處
